acct_id,subscription_expected_events,subscription_actual_events,subscription_event_gap,subscription_utilization_pct,subscription_packages
8720383,4.0,4,0.0,1.0,1
8721738,12.0,12,0.0,1.0,2
8722055,24.0,10,14.0,0.4166666666666667,1
8723718,6.0,6,0.0,1.0,1
8724641,48.0,48,0.0,1.0,2
8725896,10.0,28,-18.0,2.5,2
8725965,6.0,6,0.0,1.0,1
8727639,6.0,6,0.0,1.0,1
8727931,6.0,6,0.0,1.0,1
8727986,4.0,4,0.0,1.0,1
8728015,6.0,6,0.0,1.0,1
8729990,12.0,12,0.0,1.0,2
8733879,6.0,6,0.0,1.0,1
8734797,6.0,6,0.0,1.0,1
8744893,4.0,4,0.0,1.0,1
8744930,4.0,4,0.0,1.0,1
8745142,12.0,12,0.0,1.0,1
8747589,6.0,6,0.0,1.0,1
8748670,12.0,1,11.0,0.08333333333333333,1
8749593,6.0,5,1.0,0.8333333333333334,1
8751355,6.0,12,-6.0,2.0,1
8752919,8.0,8,0.0,1.0,1
8754150,4.0,4,0.0,1.0,1
8754710,4.0,4,0.0,1.0,1
8756046,8.0,8,0.0,1.0,2
8756365,6.0,6,0.0,1.0,1
8756693,4.0,4,0.0,1.0,1
8757401,12.0,9,3.0,0.75,3
8757427,4.0,4,0.0,1.0,1
8759210,4.0,4,0.0,1.0,1
8760452,6.0,6,0.0,1.0,1
8760859,30.0,12,18.0,0.625,2
8760980,6.0,6,0.0,1.0,1
8761106,4.0,4,0.0,1.0,1
8761284,8.0,8,0.0,1.0,1
8763477,6.0,6,0.0,1.0,1
8763540,6.0,6,0.0,1.0,1
8764282,4.0,4,0.0,1.0,1
8765493,4.0,4,0.0,1.0,1
8766556,12.0,11,1.0,0.9166666666666667,2
8766769,8.0,8,0.0,1.0,1
8766969,4.0,4,0.0,1.0,1
8767644,8.0,8,0.0,1.0,2
8770140,6.0,6,0.0,1.0,1
8770339,10.0,10,0.0,1.0,2
8770877,6.0,6,0.0,1.0,1
8771054,12.0,12,0.0,1.0,1
8771232,6.0,6,0.0,1.0,1
8771855,6.0,6,0.0,1.0,1
8772550,8.0,8,0.0,1.0,2
8772812,4.0,3,1.0,0.75,1
8772988,12.0,12,0.0,1.0,2
8773587,12.0,12,0.0,1.0,2
8777460,10.0,10,0.0,1.0,2
8778031,10.0,10,0.0,1.0,2
8778972,4.0,4,0.0,1.0,1
8785323,6.0,6,0.0,1.0,1
8786800,6.0,6,0.0,1.0,1
8786872,12.0,18,-6.0,1.5,2
8791166,6.0,11,-5.0,1.8333333333333333,1
8791657,12.0,1,11.0,0.08333333333333333,1
8791889,6.0,6,0.0,1.0,1
8792357,12.0,12,0.0,1.0,2
8793135,6.0,6,0.0,1.0,1
8794448,6.0,6,0.0,1.0,1
8795690,6.0,4,2.0,0.6666666666666666,1
8796054,6.0,5,1.0,0.8333333333333334,1
8796220,6.0,6,0.0,1.0,1
8799390,6.0,6,0.0,1.0,1
8799994,4.0,4,0.0,1.0,1
8819620,6.0,6,0.0,1.0,1
8819645,6.0,6,0.0,1.0,1
8822813,4.0,4,0.0,1.0,1
8822824,18.0,18,0.0,1.0,1
8823813,24.0,12,12.0,0.6666666666666666,2
8824519,6.0,6,0.0,1.0,1
8824669,12.0,19,-7.0,1.5833333333333333,1
8824925,12.0,8,4.0,0.6666666666666667,1
8827599,12.0,12,0.0,1.0,1
8827620,6.0,6,0.0,1.0,1
8828732,6.0,6,0.0,1.0,1
8829616,6.0,6,0.0,1.0,1
8830483,18.0,16,2.0,0.9166666666666667,2
8830568,6.0,7,-1.0,1.1666666666666667,1
8833229,30.0,30,0.0,1.0,2
8833636,10.0,5,5.0,0.5833333333333334,2
8833724,6.0,6,0.0,1.0,1
8835261,6.0,6,0.0,1.0,1
8835279,6.0,2,4.0,0.3333333333333333,1
8835785,4.0,4,0.0,1.0,1
8836327,6.0,5,1.0,0.8333333333333334,1
8837168,6.0,6,0.0,1.0,1
8837569,6.0,6,0.0,1.0,1
8838193,6.0,6,0.0,1.0,1
8838672,6.0,6,0.0,1.0,1
8839370,12.0,11,1.0,0.9166666666666667,2
8840677,8.0,8,0.0,1.0,2
8840919,6.0,6,0.0,1.0,1
8841577,12.0,12,0.0,1.0,2
8842171,12.0,12,0.0,1.0,1
8842208,12.0,12,0.0,1.0,1
8843315,6.0,5,1.0,0.8333333333333334,1
8843441,6.0,6,0.0,1.0,1
8844265,6.0,6,0.0,1.0,1
8844316,4.0,4,0.0,1.0,1
8846992,8.0,8,0.0,1.0,2
8847419,6.0,6,0.0,1.0,1
8847732,54.0,45,9.0,0.6666666666666666,3
8848358,12.0,7,5.0,0.5833333333333333,2
8850461,6.0,6,0.0,1.0,1
8851796,10.0,4,6.0,0.4583333333333333,2
8851840,4.0,2,2.0,0.5,1
8851965,6.0,6,0.0,1.0,1
8853218,6.0,6,0.0,1.0,1
8854905,8.0,4,4.0,0.5,2
8855372,4.0,4,0.0,1.0,1
8855778,4.0,4,0.0,1.0,1
8857043,6.0,6,0.0,1.0,1
8860618,6.0,6,0.0,1.0,1
8860826,6.0,6,0.0,1.0,1
8861674,4.0,4,0.0,1.0,1
8861878,8.0,8,0.0,1.0,2
8862658,10.0,10,0.0,1.0,2
8863126,12.0,12,0.0,1.0,2
8863172,6.0,6,0.0,1.0,1
8863188,12.0,12,0.0,1.0,2
8863722,6.0,6,0.0,1.0,1
8864269,4.0,4,0.0,1.0,1
8864454,6.0,2,4.0,0.3333333333333333,1
8864679,24.0,22,2.0,0.9166666666666666,1
8865156,4.0,4,0.0,1.0,1
8865577,6.0,6,0.0,1.0,1
8867457,4.0,4,0.0,1.0,1
8868194,12.0,12,0.0,1.0,2
8870039,12.0,12,0.0,1.0,1
8871406,12.0,12,0.0,1.0,1
8873079,12.0,12,0.0,1.0,1
8873346,6.0,6,0.0,1.0,1
8874128,12.0,17,-5.0,1.4166666666666667,1
8877988,6.0,6,0.0,1.0,1
8878075,8.0,4,4.0,0.5,2
8878208,8.0,8,0.0,1.0,2
8879199,12.0,12,0.0,1.0,2
8879256,12.0,12,0.0,1.0,2
8882682,4.0,4,0.0,1.0,1
8882695,12.0,18,-6.0,1.5,2
8884516,6.0,6,0.0,1.0,1
8886583,12.0,4,8.0,0.3333333333333333,1
8887927,8.0,8,0.0,1.0,2
8888006,6.0,1,5.0,0.16666666666666666,1
8889997,8.0,8,0.0,1.0,2
8890368,6.0,6,0.0,1.0,1
8891231,12.0,1,11.0,0.08333333333333333,1
8901063,12.0,7,5.0,0.5833333333333333,2
8901288,12.0,6,6.0,0.5,2
8901974,12.0,12,0.0,1.0,1
8902864,6.0,6,0.0,1.0,1
8905001,24.0,21,3.0,0.875,1
8908535,4.0,4,0.0,1.0,1
8910244,6.0,6,0.0,1.0,1
8910269,12.0,11,1.0,0.9166666666666667,2
8910873,6.0,6,0.0,1.0,1
8911499,6.0,6,0.0,1.0,1
8911520,6.0,6,0.0,1.0,1
8911709,10.0,10,0.0,1.0,2
8913491,4.0,4,0.0,1.0,1
8921347,6.0,6,0.0,1.0,1
8921590,4.0,4,0.0,1.0,1
8921816,6.0,6,0.0,1.0,1
8925996,4.0,4,0.0,1.0,1
8926204,6.0,6,0.0,1.0,1
8927854,6.0,6,0.0,1.0,1
8931779,6.0,5,1.0,0.8333333333333334,1
8933433,12.0,2,10.0,0.16666666666666666,1
8933538,6.0,5,1.0,0.8333333333333334,1
8936576,6.0,6,0.0,1.0,1
8939320,6.0,5,1.0,0.8333333333333334,1
8945983,6.0,6,0.0,1.0,1
8947037,6.0,6,0.0,1.0,1
8949039,4.0,4,0.0,1.0,1
8955583,6.0,6,0.0,1.0,1
8956607,6.0,6,0.0,1.0,1
8963304,12.0,12,0.0,1.0,1
8968711,6.0,6,0.0,1.0,1
8972552,6.0,6,0.0,1.0,1
8972952,6.0,6,0.0,1.0,1
8979336,6.0,6,0.0,1.0,1
8980804,30.0,24,6.0,0.5625,2
8982463,6.0,6,0.0,1.0,1
8986953,12.0,1,11.0,0.08333333333333333,1
8987752,6.0,5,1.0,0.8333333333333334,1
8988983,6.0,6,0.0,1.0,1
8993082,4.0,4,0.0,1.0,1
8994528,6.0,6,0.0,1.0,1
9003193,6.0,6,0.0,1.0,1
9005524,6.0,6,0.0,1.0,1
9015062,6.0,6,0.0,1.0,1
9018125,6.0,6,0.0,1.0,1
9019414,6.0,6,0.0,1.0,1
9019568,4.0,4,0.0,1.0,1
9023044,4.0,4,0.0,1.0,1
9023705,6.0,24,-18.0,4.0,1
9028580,6.0,6,0.0,1.0,1
9043539,4.0,4,0.0,1.0,1
9043580,6.0,6,0.0,1.0,1
9043707,6.0,6,0.0,1.0,1
9047563,6.0,6,0.0,1.0,1
9059101,6.0,5,1.0,0.8333333333333334,1
9078956,6.0,6,0.0,1.0,1
9085106,6.0,1,5.0,0.16666666666666666,1
9093273,6.0,6,0.0,1.0,1
9094247,12.0,1,11.0,0.08333333333333333,1
9100018,4.0,4,0.0,1.0,1
9108299,6.0,6,0.0,1.0,1
9120980,12.0,1,11.0,0.08333333333333333,1
9131375,6.0,6,0.0,1.0,1
9139306,4.0,4,0.0,1.0,1
9157431,12.0,2,10.0,0.16666666666666666,1
9158705,54.0,23,31.0,0.5,3
9160705,6.0,4,2.0,0.6666666666666666,1
9168620,6.0,3,3.0,0.5,1
9169278,4.0,4,0.0,1.0,1
9171891,6.0,1,5.0,0.16666666666666666,1
9173096,4.0,4,0.0,1.0,1
9176878,12.0,3,9.0,0.25,1
9183535,6.0,6,0.0,1.0,1
9194084,24.0,1,23.0,0.041666666666666664,1
9201219,6.0,6,0.0,1.0,1
9217642,6.0,1,5.0,0.16666666666666666,1
9219418,6.0,1,5.0,0.16666666666666666,1
9219485,6.0,1,5.0,0.16666666666666666,1
9221796,12.0,2,10.0,0.16666666666666666,1
9238050,6.0,6,0.0,1.0,1
9241218,6.0,6,0.0,1.0,1
9242897,4.0,4,0.0,1.0,1
9242961,6.0,6,0.0,1.0,1
9248351,24.0,24,0.0,1.0,1
9259104,6.0,6,0.0,1.0,1
9259382,12.0,11,1.0,0.9166666666666666,1
9261227,6.0,7,-1.0,1.1666666666666667,1
9262560,6.0,6,0.0,1.0,1
9266901,6.0,6,0.0,1.0,1
9269399,6.0,6,0.0,1.0,1
9269643,6.0,6,0.0,1.0,1
9273692,6.0,6,0.0,1.0,1
9274700,6.0,6,0.0,1.0,1
9288756,6.0,6,0.0,1.0,1
9289397,4.0,4,0.0,1.0,1
9289551,6.0,6,0.0,1.0,1
9290628,6.0,6,0.0,1.0,1
9291402,6.0,6,0.0,1.0,1
9291873,6.0,6,0.0,1.0,1
9292944,6.0,6,0.0,1.0,1
9308130,4.0,4,0.0,1.0,1
9309187,12.0,12,0.0,1.0,1
9309691,6.0,6,0.0,1.0,1
9310516,6.0,6,0.0,1.0,1
9311583,6.0,6,0.0,1.0,1
9311765,6.0,6,0.0,1.0,1
9315346,4.0,3,1.0,0.75,1
9315398,4.0,4,0.0,1.0,1
9319894,6.0,6,0.0,1.0,1
9320040,4.0,4,0.0,1.0,1
9321538,6.0,6,0.0,1.0,1
9321960,18.0,18,0.0,1.0,1
9322112,6.0,6,0.0,1.0,1
9323005,18.0,11,7.0,0.6666666666666667,2
9323428,6.0,6,0.0,1.0,1
9327405,6.0,6,0.0,1.0,1
9328344,12.0,1,11.0,0.08333333333333333,1
9328806,6.0,6,0.0,1.0,1
9331727,12.0,18,-6.0,1.5,1
9331921,6.0,6,0.0,1.0,1
9336118,6.0,6,0.0,1.0,1
9336310,6.0,6,0.0,1.0,1
9336513,6.0,6,0.0,1.0,1
9336683,6.0,6,0.0,1.0,1
9344773,6.0,6,0.0,1.0,1
9346163,6.0,6,0.0,1.0,1
9348582,6.0,6,0.0,1.0,1
9350772,6.0,6,0.0,1.0,1
9351433,24.0,6,18.0,0.25,1
9351556,4.0,4,0.0,1.0,1
9353102,6.0,6,0.0,1.0,1
9353321,6.0,6,0.0,1.0,1
9354930,6.0,6,0.0,1.0,1
9363705,24.0,1,23.0,0.041666666666666664,1
9364797,24.0,24,0.0,1.0,1
9364957,6.0,6,0.0,1.0,1
9370725,6.0,6,0.0,1.0,1
9370995,6.0,6,0.0,1.0,1
9371008,6.0,7,-1.0,1.1666666666666667,1
9372951,6.0,6,0.0,1.0,1
9373969,6.0,6,0.0,1.0,1
9374017,6.0,6,0.0,1.0,1
9374330,6.0,6,0.0,1.0,1
9374512,6.0,6,0.0,1.0,1
9376228,6.0,6,0.0,1.0,1
9376550,12.0,11,1.0,0.9166666666666666,1
9378711,6.0,6,0.0,1.0,1
9378944,6.0,6,0.0,1.0,1
9379232,6.0,6,0.0,1.0,1
9379495,4.0,7,-3.0,1.75,1
9385171,6.0,6,0.0,1.0,1
9385870,6.0,13,-7.0,2.1666666666666665,1
9386573,6.0,6,0.0,1.0,1
9389335,6.0,6,0.0,1.0,1
9391400,6.0,6,0.0,1.0,1
9405355,6.0,6,0.0,1.0,1
9410313,6.0,1,5.0,0.16666666666666666,1
9411573,4.0,4,0.0,1.0,1
9411732,6.0,6,0.0,1.0,1
9420066,6.0,6,0.0,1.0,1
9423972,24.0,23,1.0,0.9583333333333334,1
9429445,6.0,6,0.0,1.0,1
9430850,6.0,6,0.0,1.0,1
9431303,6.0,6,0.0,1.0,1
9436873,12.0,1,11.0,0.08333333333333333,1
9437053,6.0,6,0.0,1.0,1
9438069,4.0,4,0.0,1.0,1
9445540,6.0,6,0.0,1.0,1
9445676,6.0,6,0.0,1.0,1
9447324,12.0,12,0.0,1.0,1
9448629,6.0,6,0.0,1.0,1
9450426,6.0,6,0.0,1.0,1
9451367,4.0,4,0.0,1.0,1
9452654,6.0,6,0.0,1.0,1
9452979,6.0,6,0.0,1.0,1
9453056,12.0,11,1.0,0.9166666666666666,1
9458307,6.0,6,0.0,1.0,1
9460559,6.0,6,0.0,1.0,1
9461342,4.0,4,0.0,1.0,1
9479529,6.0,5,1.0,0.8333333333333334,1
9481613,6.0,5,1.0,0.8333333333333334,1
9500409,4.0,4,0.0,1.0,1
9500950,6.0,6,0.0,1.0,1
9502094,6.0,6,0.0,1.0,1
9508096,6.0,6,0.0,1.0,1
9508734,12.0,1,11.0,0.08333333333333333,1
9564059,6.0,6,0.0,1.0,1
9613134,6.0,1,5.0,0.16666666666666666,1
9614884,4.0,4,0.0,1.0,1
9675330,12.0,1,11.0,0.08333333333333333,1
9682228,6.0,1,5.0,0.16666666666666666,1
9747444,4.0,1,3.0,0.25,1
9905927,6.0,2,4.0,0.3333333333333333,1
9944326,6.0,12,-6.0,2.0,1
