acct_id,fiscal_year,price_code_type,package_size,actual_events,tickets_sold,avg_seats_per_event,expected_events,event_gap,utilization_pct
7604761,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7604761,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7604834,FY23,Fixed Lapsed Subscription 6 Concert,6.0,5,6,1.0,6.0,1.0,0.8333333333333334
7604834,FY24,Fixed Established Subscription 6 Concert,6.0,4,6,1.0,6.0,2.0,0.6666666666666666
7604860,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7604860,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7604876,FY24,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7604892,FY23,Fixed Lapsed Subscription Sunday,4.0,4,16,4.0,4.0,0.0,1.0
7604934,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7605079,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
7605085,FY24,Fixed Established Subscription 6 Concert,6.0,11,12,1.0,6.0,-5.0,1.8333333333333333
7605172,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7605180,FY24,Fixed Freshman Subscription 24 Concert,24.0,22,36,1.3846153846153846,24.0,2.0,0.9166666666666666
7605197,FY23,Fixed Freshman Subscription 6 Concert,6.0,3,3,1.0,6.0,3.0,0.5
7605197,FY23,Fixed Musician Subscription 6 Concert,6.0,1,1,1.0,6.0,5.0,0.16666666666666666
7605197,FY23,Fixed Sophomore Subscription 12 Concert,12.0,7,7,1.0,12.0,5.0,0.5833333333333334
7605197,FY24,Fixed Established Subscription 6 Concert,6.0,6,7,1.1666666666666667,6.0,0.0,1.0
7605220,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7605254,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7605254,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7605277,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
7605277,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
7605309,FY23,Fixed Established Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
7605309,FY24,Fixed Established Subscription Sunday,4.0,2,4,2.0,4.0,2.0,0.5
7605318,FY24,Fixed Upgrade Subscription 12 Concert,12.0,9,18,2.0,12.0,3.0,0.75
7605543,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7605543,FY24,Fixed Established Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
7605543,FY24,Fixed Established Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
7605555,FY23,Fixed Lapsed Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7605679,FY23,Fixed Lapsed Subscription 24 Concert,24.0,21,36,1.3333333333333333,24.0,3.0,0.875
7605730,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7605730,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7605774,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7605887,FY23,Fixed Freshman Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
7606421,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7606540,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7606540,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7606553,FY23,Fixed Lapsed Subscription Sunday,4.0,4,12,3.0,4.0,0.0,1.0
7606553,FY24,Fixed Established Subscription Sunday,4.0,4,12,3.0,4.0,0.0,1.0
7606693,FY24,Fixed Freshman Subscription 6 Concert,6.0,5,15,3.0,6.0,1.0,0.8333333333333334
7606741,FY24,Fixed Freshman Subscription 6 Concert,6.0,5,6,1.0,6.0,1.0,0.8333333333333334
7609322,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7609322,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7610063,FY24,Fixed Upgrade Subscription 18 Concert,18.0,15,30,2.0,18.0,3.0,0.8333333333333334
7610212,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7610212,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7613908,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7628985,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7633428,FY24,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7637183,FY24,Fixed Sophomore Subscription 24 Concert,24.0,24,48,1.7777777777777777,24.0,0.0,1.0
7637823,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7644135,FY24,Fixed Freshman Subscription 6 Concert,6.0,3,6,2.0,6.0,3.0,0.5
7644276,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
7644276,FY23,Fixed Lapsed Subscription 24 Concert,24.0,1,2,2.0,24.0,23.0,0.041666666666666664
7644276,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7644759,FY23,Fixed Sophomore Subscription 12 Concert,12.0,6,12,2.0,12.0,6.0,0.5
7644759,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7644759,FY24,Fixed Established Subscription 12 Concert,12.0,12,23,1.9166666666666667,12.0,0.0,1.0
7644799,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7644799,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7645240,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7645240,FY24,Fixed Established Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
7645753,FY23,Fixed Established Subscription 24 Concert,24.0,1,2,2.0,24.0,23.0,0.041666666666666664
7646884,FY24,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7646896,FY24,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7647220,FY23,Fixed Established Subscription 24 Concert,24.0,22,54,2.16,24.0,2.0,0.9166666666666666
7647220,FY24,Fixed Established Subscription 24 Concert,24.0,22,48,2.0,24.0,2.0,0.9166666666666666
7648541,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7648541,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7649207,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,24,4.0,6.0,0.0,1.0
7650478,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7650478,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7652603,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,24,3.0,6.0,0.0,1.0
7652986,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7652986,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7653186,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7653262,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7653352,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7653352,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7654359,FY23,Fixed Freshman Subscription 6 Concert,6.0,5,9,1.8,6.0,1.0,0.8333333333333334
7654463,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7657755,FY24,Fixed Freshman Subscription 12 Concert,12.0,6,12,2.0,12.0,6.0,0.5
7657755,FY24,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7659537,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7659537,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7659884,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7659884,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7661081,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7661081,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7661807,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7661987,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7662099,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
7662166,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,24,4.0,6.0,0.0,1.0
7662352,FY23,Fixed Chorus Subscription 12 Concert,12.0,1,1,1.0,12.0,11.0,0.08333333333333333
7662375,FY23,Fixed Freshman Subscription 6 Concert,6.0,3,6,1.0,6.0,3.0,0.5
7663138,FY24,Fixed Chorus Subscription 12 Concert,12.0,1,1,1.0,12.0,11.0,0.08333333333333333
7663149,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7663149,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7665425,FY23,Fixed Freshman Subscription 6 Concert,6.0,3,6,2.0,6.0,3.0,0.5
7665703,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,24,2.0,6.0,0.0,1.0
7665905,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7665905,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7666343,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7666343,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7667068,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7668373,FY24,Fixed Lapsed Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7669041,FY23,Fixed Established Subscription Sunday,4.0,3,8,2.0,4.0,1.0,0.75
7669041,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7669058,FY23,Fixed Freshman Subscription Sunday,4.0,2,4,1.0,4.0,2.0,0.5
7670810,FY23,Fixed Established Subscription 24 Concert,24.0,24,24,1.0,24.0,0.0,1.0
7670810,FY24,Fixed Established Subscription 24 Concert,24.0,24,25,1.0416666666666667,24.0,0.0,1.0
7671131,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7671198,FY23,Fixed Lapsed Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
7671198,FY23,Fixed Sophomore  Subscription Sunday,4.0,1,2,2.0,4.0,3.0,0.25
7671198,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7672485,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7672485,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7673001,FY23,Fixed Established Subscription 6 Concert,6.0,7,12,1.7142857142857142,6.0,-1.0,1.1666666666666667
7673395,FY24,Fixed Lapsed Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7673550,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,11,1.5714285714285714,6.0,0.0,1.0
7673550,FY24,Fixed Sophomore Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
7673646,FY23,Fixed Established Subscription 6 Concert,6.0,5,12,2.4,6.0,1.0,0.8333333333333334
7673646,FY24,Fixed Established Subscription 6 Concert,6.0,3,6,2.0,6.0,3.0,0.5
7673912,FY23,Fixed Established Subscription Sunday,4.0,3,6,1.5,4.0,1.0,0.75
7673912,FY24,Fixed Established Subscription Sunday,4.0,3,8,1.6,4.0,1.0,0.75
7674510,FY23,Fixed Freshman Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
7674510,FY24,Fixed Sophomore Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
7674718,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7675425,FY23,Fixed Established Subscription 24 Concert,24.0,6,12,2.0,24.0,18.0,0.25
7675625,FY23,Fixed Sophomore Subscription 24 Concert,24.0,12,24,2.0,24.0,12.0,0.5
7675625,FY24,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
7676684,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7676836,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7677073,FY24,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7677614,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7677773,FY23,Fixed Sophomore Subscription 6 Concert,6.0,5,6,1.0,6.0,1.0,0.8333333333333334
7677950,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7677988,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7678301,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7679198,FY23,Fixed Chorus Subscription 12 Concert,12.0,1,2,2.0,12.0,11.0,0.08333333333333333
7679488,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
7679488,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7679524,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7679524,FY24,Fixed Chorus Subscription 12 Concert,12.0,2,4,2.0,12.0,10.0,0.16666666666666666
7679796,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7679796,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7679818,FY23,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7679903,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7679998,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7679998,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7680859,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7680859,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7681209,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7681209,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7681469,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
7682112,FY23,Fixed Sophomore  Subscription Sunday,4.0,2,2,1.0,4.0,2.0,0.5
7682112,FY23,Fixed Sophomore Subscription 6 Concert,6.0,1,1,1.0,6.0,5.0,0.16666666666666666
7682112,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7682591,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
7682607,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7682607,FY24,Fixed Established Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
7682716,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7682716,FY24,Fixed Freshman Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
7682747,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7682747,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7682758,FY23,Fixed Lapsed Subscription 6 Concert,6.0,5,9,1.5,6.0,1.0,0.8333333333333334
7682817,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7682828,FY23,Fixed Established Subscription 6 Concert,6.0,11,18,1.5,6.0,-5.0,1.8333333333333333
7682828,FY24,Fixed Established Subscription 6 Concert,6.0,12,18,1.5,6.0,-6.0,2.0
7682961,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7683011,FY23,Fixed Lapsed Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7685540,FY24,Fixed Upgrade Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7686176,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,1.0,6.0,0.0,1.0
7686176,FY24,Fixed Sophomore  Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7687555,FY23,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7691590,FY23,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7691590,FY24,Fixed Sophomore  Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7693923,FY23,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7694130,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7694130,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7700129,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7700129,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7702992,FY23,Fixed Lapsed Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7702992,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7706126,FY23,Fixed Freshman Subscription 12 Concert,12.0,9,22,1.6923076923076923,12.0,3.0,0.75
7707289,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7707289,FY24,Fixed Established Subscription Sunday,4.0,3,8,2.0,4.0,1.0,0.75
7709499,FY24,Fixed Established Subscription 6 Concert,6.0,7,12,1.7142857142857142,6.0,-1.0,1.1666666666666667
7709924,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7709924,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7712319,FY24,Fixed Freshman Subscription 6 Concert,6.0,1,3,1.5,6.0,5.0,0.16666666666666666
7719784,FY23,Fixed Musician Subscription 24 Concert,24.0,18,18,1.0,24.0,6.0,0.75
7719784,FY24,Fixed Musician Subscription 24 Concert,24.0,18,18,1.0,24.0,6.0,0.75
7748280,FY23,Fixed Musician Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7749025,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7765024,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7772213,FY24,Fixed Chorus Subscription 12 Concert,12.0,1,5,5.0,12.0,11.0,0.08333333333333333
7779634,FY24,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7780988,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7781298,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7781866,FY23,Fixed Lapsed Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7784147,FY23,Fixed Freshman Subscription Sunday,4.0,2,4,1.0,4.0,2.0,0.5
7786182,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7786182,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7787928,FY23,Fixed Chorus Subscription 12 Concert,12.0,1,3,3.0,12.0,11.0,0.08333333333333333
7787928,FY24,Fixed Chorus Subscription 12 Concert,12.0,1,2,2.0,12.0,11.0,0.08333333333333333
7788515,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7790174,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
7790174,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7791053,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,24,4.0,6.0,0.0,1.0
7791053,FY24,Fixed Established Subscription 6 Concert,6.0,6,24,4.0,6.0,0.0,1.0
7792325,FY23,Fixed Freshman Subscription 6 Concert,6.0,8,12,1.5,6.0,-2.0,1.3333333333333333
7792325,FY23,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
7793062,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7793062,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7793301,FY23,Fixed Established Subscription 24 Concert,24.0,1,4,4.0,24.0,23.0,0.041666666666666664
7794446,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7794470,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7794616,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7794616,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7794735,FY23,Fixed Freshman Subscription Sunday,4.0,2,4,1.0,4.0,2.0,0.5
7794735,FY24,Fixed Sophomore  Subscription Sunday,4.0,3,4,1.0,4.0,1.0,0.75
7795808,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7796424,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7798679,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7798679,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7798823,FY24,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
7798866,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7800527,FY24,Fixed Freshman Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
7801993,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7802485,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7802485,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7803721,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7804138,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7818329,FY23,Fixed Sophomore Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
7819370,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7820481,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7820543,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
7822708,FY23,Fixed Freshman Subscription Sunday,4.0,2,4,2.0,4.0,2.0,0.5
7860102,FY23,Fixed Chorus Subscription 12 Concert,12.0,1,3,3.0,12.0,11.0,0.08333333333333333
7860102,FY24,Fixed Upgrade Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7886048,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7942904,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
7975086,FY23,Fixed Freshman Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
8031721,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.5,6.0,0.0,1.0
8074520,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
8084754,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.5,6.0,0.0,1.0
8085116,FY23,Fixed Established Subscription 12 Concert,12.0,10,10,1.0,12.0,2.0,0.8333333333333334
8085138,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
8085138,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
8085164,FY23,Fixed Established Subscription 24 Concert,24.0,24,47,1.8076923076923077,24.0,0.0,1.0
8085164,FY24,Fixed Established Subscription 24 Concert,24.0,23,46,1.9166666666666667,24.0,1.0,0.9583333333333334
8085164,FY24,Fixed Freshman Subscription 12 Concert,12.0,1,2,2.0,12.0,11.0,0.08333333333333333
8085252,FY24,Fixed Lapsed Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
8085268,FY23,Fixed Established Subscription Sunday,4.0,4,12,3.0,4.0,0.0,1.0
8085311,FY23,Fixed Upgrade Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
8085362,FY23,Fixed Established Subscription 6 Concert,6.0,18,38,2.0,6.0,-12.0,3.0
8085362,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
8085362,FY24,Fixed Established Subscription 18 Concert,18.0,18,36,1.894736842105263,18.0,0.0,1.0
8086315,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
8086315,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
8086406,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,1.0,6.0,1.0,0.8333333333333334
8086406,FY23,Fixed Freshman Subscription 6 Concert,6.0,1,2,1.0,6.0,5.0,0.16666666666666666
8086406,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,1.0,6.0,0.0,1.0
8086417,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
8086417,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
8086417,FY24,Fixed Sophomore  Subscription Sunday,4.0,1,2,2.0,4.0,3.0,0.25
8086428,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
8086428,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
8093856,FY24,Fixed Sophomore Subscription 18 Concert,18.0,1,4,4.0,18.0,17.0,0.05555555555555555
8095065,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
8098753,FY23,Fixed Freshman Subscription 6 Concert,6.0,12,24,2.0,6.0,-6.0,2.0
