event_name,section_name,row_name,seat_num,last_seat,num_seats,acct_id,zip,add_datetime,price_code,comp,comp_name,purchase_price,paid_amount,source
230209SE,ORCHR,U,5,5,1,8883385,30306,2/7/2023,E0E,N,Not Comp,0,0,online
230504SE,ORCHR,U,5,5,1,9168812,30308,5/2/2023,E0B,N,Not Comp,14,14,online
241007SE,ORCHR,U,5,5,1,8927398,31522,10/5/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,6,6,1,9005656,30308,11/17/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,U,6,6,1,8883385,30306,1/11/2023,E0E,N,Not Comp,0,0,online
230121SE,ORCHR,U,6,6,1,9127928,30318,1/17/2023,E0E,N,Not Comp,0,0,online
230126SE,ORCHR,U,6,6,1,2635663,30085,1/25/2023,E0B,N,Not Comp,14,14,ASO Staff
230128SE,ORCHR,U,6,6,1,8913907,30253,1/25/2023,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,U,6,6,1,8903868,30294,2/1/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,6,6,1,8920833,30047,3/2/2023,E0E,N,Not Comp,0,0,online
241007SE,ORCHR,U,6,7,2,8878613,30030,10/3/2023,E0E,N,Not Comp,0,0,online
241021SE,ORCHR,U,6,6,1,9479276,30308,10/19/2023,E0B,N,Not Comp,16,16,ASO Staff
231119SE,ORCHR,U,7,7,1,8609531,14226,11/18/2022,E0E,N,Not Comp,0,0,online
230128SE,ORCHR,U,7,7,1,8913907,30253,1/25/2023,E0B,N,Not Comp,14,14,online
230202SE,ORCHR,U,7,7,1,9106396,30316,2/1/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,7,7,1,8530711,23322,3/1/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,U,7,7,1,9044529,30332,3/20/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,U,7,7,1,9282870,21029,4/15/2023,E0E,N,Not Comp,0,0,online
241021SE,ORCHR,U,7,7,1,9479276,30308,10/19/2023,E0E,N,Not Comp,0,0,ASO Staff
231119SE,ORCHR,U,8,8,1,8921767,30318,11/15/2022,E0E,N,Not Comp,0,0,online
230121SE,ORCHR,U,8,8,1,8913582,30309,1/18/2023,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,U,8,8,1,8931171,30308,2/1/2023,E0E,N,Not Comp,0,0,online
230203SE,ORCHR,U,8,8,1,9039326,30329,1/31/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,8,8,1,9138632,30529,3/1/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,U,8,8,1,8598796,30332,3/15/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,U,8,8,1,9138952,30033,3/24/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,U,8,8,1,9171536,30332,4/14/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,9,9,1,8972547,35758,11/15/2022,E0E,N,Not Comp,0,0,online
231210SE,ORCHR,U,9,9,1,8823868,30115,12/6/2022,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,U,9,9,1,9103014,30307,2/1/2023,E0E,N,Not Comp,0,0,online
230203SE,ORCHR,U,9,9,1,8725923,30033,1/31/2023,E0E,N,Not Comp,0,0,online
230211SE,ORCHR,U,9,9,1,9180224,,2/10/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,9,9,1,8908183,35173,2/28/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,U,9,9,1,9176545,30306,3/14/2023,E0E,N,Not Comp,0,0,online
231210SE,ORCHR,U,10,10,1,8823878,,12/6/2022,E0E,N,Not Comp,0,0,online
230121SE,ORCHR,U,10,10,1,7697560,30313,1/17/2023,E0E,N,Not Comp,0,0,online
230126SE,ORCHR,U,10,10,1,8921950,30318,1/25/2023,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,U,10,10,1,8235416,30022,1/31/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,10,10,1,8911072,35173,2/28/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,U,10,10,1,7791492,30033,3/15/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,11,11,1,8904044,30311,11/17/2022,E0E,N,Not Comp,0,0,online
231210SE,ORCHR,U,11,11,1,8093927,30308,12/6/2022,E0B,N,Not Comp,14,14,online
231211S3,ORCHR,U,11,11,1,8560907,30265,12/7/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,U,11,11,1,9068556,30019,1/11/2023,E0B,N,Not Comp,14,14,online
230126SE,ORCHR,U,11,11,1,8530711,23322,1/25/2023,E0E,N,Not Comp,0,0,ASO Staff
230202SE,ORCHR,U,11,11,1,8788684,30022,1/31/2023,E0E,N,Not Comp,0,0,online
230302SE,ORCHR,U,11,11,1,8887087,32024,3/2/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,11,11,1,9176545,30306,2/28/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,U,11,11,1,9199357,,3/13/2023,E0E,N,Not Comp,0,0,online
230504SE,ORCHR,U,11,11,1,8204032,2138,5/3/2023,E0B,N,Not Comp,14,14,online
230506SE,ORCHR,U,11,11,1,8204032,2138,5/4/2023,E0B,N,Not Comp,14,14,online
230922SE,ORCHR,U,12,12,1,8909579,30316,9/21/2022,E0E,N,Not Comp,0,0,online
231110SE,ORCHR,U,12,12,1,8978536,30316,11/8/2022,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,12,12,1,8725923,30033,11/19/2022,E0E,N,Not Comp,0,0,online
231210SE,ORCHR,U,12,12,1,8093927,30308,12/6/2022,E0E,N,Not Comp,0,0,online
231211S3,ORCHR,U,12,12,1,8883093,30319,12/7/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,U,12,12,1,9068556,30019,1/11/2023,E0E,N,Not Comp,0,0,online
230121SE,ORCHR,U,12,12,1,8883945,30161,1/21/2023,E0E,N,Not Comp,0,0,online
230126SE,ORCHR,U,12,12,1,8474077,31909,1/25/2023,E0E,N,Not Comp,0,0,ASO Staff
230202SE,ORCHR,U,12,12,1,9165859,55318,1/31/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,12,12,1,8988388,30306,2/28/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,U,12,12,1,9203922,30318,3/13/2023,E0E,N,Not Comp,0,0,online
230323SE,ORCHR,U,12,12,1,8931171,30308,3/20/2023,E0E,N,Not Comp,0,0,online
230504SE,ORCHR,U,12,12,1,9036225,30332,5/2/2023,E0B,N,Not Comp,14,14,online
230922SE,ORCHR,U,13,13,1,8874203,30308,9/19/2022,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,13,13,1,8992918,30152,11/14/2022,E0E,N,Not Comp,0,0,online
231211S3,ORCHR,U,13,13,1,8972789,30024,12/7/2022,E0E,N,Not Comp,0,0,online
230126SE,ORCHR,U,13,13,1,9138632,30529,1/25/2023,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,U,13,13,1,9127659,20876,1/31/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,13,13,1,8913907,30253,2/28/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,U,13,13,1,6336972,30306,3/15/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,U,13,13,1,8598796,30332,3/20/2023,E0E,N,Not Comp,0,0,online
230504SE,ORCHR,U,13,13,1,9176740,30318,5/2/2023,E0B,N,Not Comp,14,14,online
230922SE,ORCHR,U,14,14,1,8450869,30318,9/19/2022,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,14,14,1,8913491,30040,11/15/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,U,14,14,1,9119511,30173,1/11/2023,E0E,N,Not Comp,0,0,online
230121SE,ORCHR,U,14,14,1,9041171,30328,1/18/2023,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,U,14,14,1,9165610,30024,1/31/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,14,14,1,8942894,20176,3/4/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,U,14,14,1,9026967,30309,3/20/2023,E0E,N,Not Comp,0,0,online
230504SE,ORCHR,U,14,14,1,9167316,30324,5/2/2023,E0B,N,Not Comp,14,14,online
230506SE,ORCHR,U,14,14,1,9136500,30309,5/6/2023,E0B,N,Not Comp,14,14,online
230922SE,ORCHR,U,15,15,1,7791492,30033,9/16/2022,E0E,N,Not Comp,0,0,online
231014SE,ORCHR,U,15,15,1,8935863,30268,10/10/2022,E0E,N,Not Comp,0,0,online
231015SE,ORCHR,U,15,15,1,8935305,30052-2294,10/13/2022,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,15,15,1,5115250,30078,11/15/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,U,15,15,1,8659889,30306,1/13/2023,E0E,N,Not Comp,0,0,online
230121SE,ORCHR,U,15,15,1,9041241,30309,1/18/2023,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,U,15,15,1,8779241,30024,1/31/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,15,15,1,9044529,30332,2/28/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,U,15,15,1,8308707,30047,4/11/2023,E0B,N,Not Comp,14,14,ASO Staff
230504SE,ORCHR,U,15,15,1,9316273,30650,5/2/2023,E0B,N,Not Comp,14,14,online
230506SE,ORCHR,U,15,15,1,8940876,30144,5/6/2023,E0B,N,Not Comp,14,14,online
240120SE,ORCHR,U,15,15,1,8901222,30332,1/19/2024,E0E,N,Not Comp,0,0,online
231014SE,ORCHR,U,16,16,1,8935876,31028,10/10/2022,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,16,16,1,8942894,20176,11/15/2022,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,U,16,16,1,9109270,,1/31/2023,E0E,N,Not Comp,0,0,online
230302SE,ORCHR,U,16,16,1,9169526,30328,3/2/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,16,16,1,8598796,30332,2/28/2023,E0E,N,Not Comp,0,0,online
230323SE,ORCHR,U,16,16,1,8911953,30309,3/20/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,U,16,16,1,8308707,30047,4/11/2023,E0E,N,Not Comp,0,0,ASO Staff
230504SE,ORCHR,U,16,16,1,9292308,30655,5/2/2023,E0B,N,Not Comp,14,14,online
240404SE,ORCHR,U,16,16,1,9798990,30116,4/2/2024,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,17,17,1,8972789,30024,11/17/2022,E0E,N,Not Comp,0,0,online
230119SE,ORCHR,U,17,17,1,8630517,30032,1/18/2023,E0E,N,Not Comp,0,0,online
230223SE,ORCHR,U,17,17,1,8659889,30306,2/21/2023,E0E,N,Not Comp,0,0,online
230302SE,ORCHR,U,17,17,1,8970932,30319,3/2/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,17,17,1,9203922,30318,2/28/2023,E0E,N,Not Comp,0,0,online
230323SE,ORCHR,U,17,17,1,8461341,14450,3/20/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,18,18,1,8881125,30332,11/15/2022,E0E,N,Not Comp,0,0,online
230119SE,ORCHR,U,18,18,1,9124153,30033,1/17/2023,E0E,N,Not Comp,0,0,online
230302SE,ORCHR,U,18,18,1,8514040,37072,2/28/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,18,18,1,9199357,,2/28/2023,E0E,N,Not Comp,0,0,online
230323SE,ORCHR,U,18,18,1,9036225,30332,3/20/2023,E0E,N,Not Comp,0,0,online
241007SE,ORCHR,U,18,19,2,8725923,30033,10/3/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,19,19,1,8913582,30309,11/14/2022,E0E,N,Not Comp,0,0,online
230119SE,ORCHR,U,19,19,1,8934064,30030,1/17/2023,E0E,N,Not Comp,0,0,online
230126SE,ORCHR,U,19,19,1,8879660,30096,1/25/2023,E0E,N,Not Comp,0,0,online
230302SE,ORCHR,U,19,19,1,6336972,30306,2/28/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,19,19,1,8881125,30332,2/28/2023,E0E,N,Not Comp,0,0,online
240316SE,ORCHR,U,19,19,1,9764271,30318,3/11/2024,E0E,N,Not Comp,0,0,ASO Staff
231119SE,ORCHR,U,20,20,1,7796500,30024,11/14/2022,E0E,N,Not Comp,0,0,online
230302SE,ORCHR,U,20,20,1,9118183,30324,2/28/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,20,20,1,8781127,30332-1400,3/2/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,U,20,20,1,9055873,30309,3/17/2023,E0E,N,Not Comp,0,0,online
241007SE,ORCHR,U,20,20,1,8901222,30332,10/3/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,21,21,1,8760506,30307,11/15/2022,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,U,21,21,1,8923825,30317,12/7/2022,E0E,N,Not Comp,0,0,online
230203SE,ORCHR,U,21,21,1,8943006,30363,1/31/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,21,21,1,9108277,30096,2/27/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,U,21,21,1,9136500,30309,3/17/2023,E0E,N,Not Comp,0,0,online
230429SE,ORCHR,U,21,21,1,8911953,30309,4/27/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,U,22,22,1,8909698,30307,11/15/2022,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,U,22,22,1,8974287,30605,12/8/2022,E0E,N,Not Comp,0,0,online
230119SE,ORCHR,U,22,22,1,9125292,30030,1/18/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,22,22,1,8235416,30022,2/28/2023,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,U,23,23,1,8913907,30253,12/7/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,U,23,23,1,9109797,30318,1/11/2023,E0E,N,Not Comp,0,0,online
230119SE,ORCHR,U,23,23,1,8877156,31021,1/17/2023,E0E,N,Not Comp,0,0,online
230223SE,ORCHR,U,23,23,1,9119190,85259,2/21/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,U,23,23,1,8788684,30022,2/28/2023,E0E,N,Not Comp,0,0,online
230413SE,ORCHR,U,23,23,1,8883945,30161,4/13/2023,E0E,N,Not Comp,0,0,online
230427SE,ORCHR,U,23,23,1,8469198,30308,4/20/2023,E0E,N,Not Comp,0,0,online
231117SE,ORCHR,V,1,1,1,7697560,30313,11/17/2022,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,V,1,1,1,7874135,30120,2/2/2023,E0E,N,Not Comp,0,0,online
230316SE,ORCHR,V,1,1,1,9196943,30087,3/15/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,1,1,1,9197140,30315,3/21/2023,E0E,N,Not Comp,0,0,online
240511SE,ORCHR,V,1,1,1,9712889,30307,5/9/2024,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,V,2,2,1,7874135,30120,2/2/2023,E0B,N,Not Comp,14,14,online
230316SE,ORCHR,V,2,2,1,9168485,30033,3/15/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,V,3,3,1,8945002,30205,11/18/2022,E0E,N,Not Comp,0,0,online
230211SE,ORCHR,V,3,3,1,9119511,30173,2/6/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,3,3,1,8715701,30083,3/3/2023,E0E,N,Not Comp,0,0,online
230316SE,ORCHR,V,3,3,1,8668206,30318,3/14/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,V,3,3,1,9123086,30341,4/15/2023,E0E,N,Not Comp,0,0,online
241007SE,ORCHR,V,3,4,2,8890133,30309,10/3/2023,E0E,N,Not Comp,0,0,online
241021SE,ORCHR,V,3,3,1,9041759,95135,10/19/2023,E0E,N,Not Comp,0,0,online
240511SE,ORCHR,V,3,3,1,9629919,30005,5/11/2024,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,V,4,4,1,8450869,30318,11/19/2022,E0B,N,Not Comp,14,14,online
230211SE,ORCHR,V,4,4,1,9130896,30092,2/6/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,4,4,1,8941781,30518,3/3/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,V,4,4,1,9176687,30507,4/15/2023,E0E,N,Not Comp,0,0,online
241021SE,ORCHR,V,4,4,1,9101328,30363,10/19/2023,E0E,N,Not Comp,0,0,online
240511SE,ORCHR,V,4,4,1,9622905,30009,5/11/2024,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,V,5,5,1,9002994,30363,11/19/2022,E0E,N,Not Comp,0,0,online
230211SE,ORCHR,V,5,5,1,9136738,30024,2/6/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,5,5,1,9169076,30322,3/1/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,5,6,2,9242487,,3/25/2023,E0E,N,Not Comp,0,0,ASO Staff
230415SE,ORCHR,V,5,5,1,9123086,30341,4/15/2023,E0B,N,Not Comp,14,14,online
241007SE,ORCHR,V,5,5,1,2635663,30085,10/3/2023,E0E,N,Not Comp,0,0,online
240215SE,ORCHR,V,5,5,1,8469198,30308,2/9/2024,E0E,N,Not Comp,0,0,online
231210SE,ORCHR,V,6,6,1,8972285,99084,12/7/2022,E0E,N,Not Comp,0,0,online
230126SE,ORCHR,V,6,6,1,8472247,30114,1/25/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,6,6,1,9174006,36604,3/1/2023,E0E,N,Not Comp,0,0,online
240216SE,ORCHR,V,6,6,1,8890133,30309,2/16/2024,E0B,N,Not Comp,16,16,ASO Staff
230304SE,ORCHR,V,7,7,1,9055873,30309,3/4/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,7,7,1,8920833,30047,3/24/2023,E0E,N,Not Comp,0,0,online
241202SE,ORCHR,V,7,7,1,9558246,54313,12/2/2023,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,V,8,8,1,8909698,30307,12/8/2022,E0E,N,Not Comp,0,0,online
231210SE,ORCHR,V,8,8,1,8972352,30332,12/7/2022,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,8,8,1,9212192,30324,3/3/2023,E0E,N,Not Comp,0,0,online
230316SE,ORCHR,V,8,8,1,9226927,37215,3/14/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,8,8,1,8912994,31906,3/24/2023,E0E,N,Not Comp,0,0,online
241007SE,ORCHR,V,8,8,1,9158833,30005,10/5/2023,E0E,N,Not Comp,0,0,online
241202SE,ORCHR,V,8,8,1,9558278,85716,12/2/2023,E0E,N,Not Comp,0,0,online
230922SE,ORCHR,V,9,9,1,8868928,30106,9/20/2022,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,V,9,9,1,7575430,1776,12/6/2022,E0B,N,Not Comp,14,14,online
230202SE,ORCHR,V,9,9,1,8798792,30736-7957,2/1/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,9,9,1,9205344,30324,3/3/2023,E0E,N,Not Comp,0,0,online
230316SE,ORCHR,V,9,9,1,8931171,30308,3/14/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,9,9,1,8907211,31904,3/24/2023,E0E,N,Not Comp,0,0,online
230506SE,ORCHR,V,9,9,1,8530179,18914,5/4/2023,E0B,N,Not Comp,14,14,online
241104SE,ORCHR,V,9,9,1,9588215,30318,11/3/2023,E0E,N,Not Comp,0,0,online
241202SE,ORCHR,V,9,9,1,9530762,61548,12/2/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,V,10,10,1,8949983,30309,11/18/2022,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,V,10,10,1,9006302,30318,12/6/2022,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,V,10,10,1,8906132,30338,2/2/2023,E0E,N,Not Comp,0,0,online
230316SE,ORCHR,V,10,10,1,9226496,,3/14/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,10,10,1,8712127,44118,3/23/2023,E0E,N,Not Comp,0,0,online
230506SE,ORCHR,V,10,10,1,8096979,37934,5/5/2023,E0B,N,Not Comp,14,14,online
241104SE,ORCHR,V,10,10,1,8661423,30318,11/3/2023,E0E,N,Not Comp,0,0,online
240511SE,ORCHR,V,10,10,1,9805545,30022,5/11/2024,E0E,N,Not Comp,0,0,online
231117SE,ORCHR,V,11,11,1,8093927,30308,11/15/2022,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,V,11,11,1,8890586,30309,11/18/2022,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,V,11,11,1,8527702,90505,12/6/2022,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,V,11,11,1,9119254,30332,2/1/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,11,11,1,8986800,30030,3/1/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,11,11,1,9104264,30318,3/25/2023,E0E,N,Not Comp,0,0,online
241007SE,ORCHR,V,11,12,2,8903250,30318,10/3/2023,E0E,N,Not Comp,0,0,online
241104SE,ORCHR,V,11,11,1,8661406,30318,11/3/2023,E0E,N,Not Comp,0,0,online
240405SE,ORCHR,V,11,11,1,8985382,30188,4/2/2024,E0E,N,Not Comp,0,0,online
240511SE,ORCHR,V,11,11,1,9807002,30022,5/11/2024,E0E,N,Not Comp,0,0,online
231117SE,ORCHR,V,12,12,1,8483229,30303-2206,11/15/2022,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,V,12,12,1,7575430,1776,12/6/2022,E0E,N,Not Comp,0,0,online
231210SE,ORCHR,V,12,12,1,8939568,30606,12/7/2022,E0E,N,Not Comp,0,0,online
231211S3,ORCHR,V,12,12,1,8883385,30306,12/8/2022,E0B,N,Not Comp,14,14,online
230202SE,ORCHR,V,12,12,1,9119342,7950,2/1/2023,E0E,N,Not Comp,0,0,online
230302SE,ORCHR,V,12,12,1,9006938,,3/1/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,12,12,1,9176471,30309,3/1/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,V,12,12,1,9108277,30096,4/15/2023,E0E,N,Not Comp,0,0,online
230506SE,ORCHR,V,12,12,1,8565009,30096,5/6/2023,E0B,N,Not Comp,14,14,online
241104SE,ORCHR,V,12,12,1,9588073,30318,11/3/2023,E0E,N,Not Comp,0,0,online
240120SE,ORCHR,V,12,12,1,9718345,30606,1/20/2024,E0E,N,Not Comp,0,0,online
240125SE,ORCHR,V,12,12,1,9718345,30606,1/25/2024,E0E,N,Not Comp,0,0,online
231208SE,ORCHR,V,13,13,1,8465852,30318,12/6/2022,E0E,N,Not Comp,0,0,online
231210SE,ORCHR,V,13,13,1,8760812,91901,12/7/2022,E0E,N,Not Comp,0,0,online
231211S3,ORCHR,V,13,13,1,8883385,30306,12/8/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,V,13,13,1,8937164,30309-3821,1/13/2023,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,V,13,13,1,9119190,85259,2/1/2023,E0E,N,Not Comp,0,0,online
230302SE,ORCHR,V,13,13,1,8900919,30034,3/1/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,13,13,1,9136500,30309,3/4/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,V,13,13,1,9169970,30315,3/17/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,V,13,13,1,9158913,80524,4/15/2023,E0E,N,Not Comp,0,0,online
230429SE,ORCHR,V,13,13,1,8823868,30115,4/27/2023,E0E,N,Not Comp,0,0,online
240120SE,ORCHR,V,13,13,1,9718329,80403,1/20/2024,E0E,N,Not Comp,0,0,online
240125SE,ORCHR,V,13,13,1,9718329,80403,1/25/2024,E0E,N,Not Comp,0,0,online
240405SE,ORCHR,V,13,13,1,8706541,30067,4/2/2024,E0E,N,Not Comp,0,0,online
231211S3,ORCHR,V,14,14,1,8935876,31028,12/7/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,V,14,14,1,9027079,30909,1/11/2023,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,V,14,14,1,7697587,30318,2/1/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,14,14,1,9205519,30189,3/2/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,V,14,14,1,8932788,30062,3/15/2023,E0E,N,Not Comp,0,0,online
230429SE,ORCHR,V,14,14,1,8823878,,4/28/2023,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,V,15,15,1,8747913,30344,11/16/2022,E0E,N,Not Comp,0,0,online
231211S3,ORCHR,V,15,15,1,8935863,30268,12/7/2022,E0E,N,Not Comp,0,0,online
230115S3,ORCHR,V,15,15,1,9048310,30721,1/11/2023,E0E,N,Not Comp,0,0,online
230126SE,ORCHR,V,15,15,1,8767049,30075,1/25/2023,E0E,N,Not Comp,0,0,ASO Staff
230202SE,ORCHR,V,15,15,1,9137868,30188,1/31/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,V,15,15,1,9118183,30324,3/15/2023,E0E,N,Not Comp,0,0,online
230323SE,ORCHR,V,15,15,1,8725923,30033,3/20/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,15,15,1,8913907,30253,3/20/2023,E0E,N,Not Comp,0,0,online
230415SE,ORCHR,V,15,15,1,9118183,30324,4/14/2023,E0E,N,Not Comp,0,0,online
240509SE,ORCHR,V,15,15,1,9786330,36830,5/7/2024,E0E,N,Not Comp,0,0,online
231119SE,ORCHR,V,16,16,1,8935885,30344,11/16/2022,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,V,16,16,1,9137783,30188,1/31/2023,E0E,N,Not Comp,0,0,online
230318SE,ORCHR,V,16,16,1,8465852,30318,3/15/2023,E0E,N,Not Comp,0,0,online
230325SE,ORCHR,V,16,16,1,9118183,30324,3/21/2023,E0E,N,Not Comp,0,0,online
241202SE,ORCHR,V,16,16,1,9643121,30308,12/2/2023,E0E,N,Not Comp,0,0,online
240216SE,ORCHR,V,16,16,1,8890133,30309,2/14/2024,E0E,N,Not Comp,0,0,online
240509SE,ORCHR,V,16,16,1,9613277,30318,5/7/2024,E0E,N,Not Comp,0,0,online
230202SE,ORCHR,V,17,17,1,9026967,30309,2/1/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,17,17,1,9130896,30092,3/4/2023,E0E,N,Not Comp,0,0,online
230323SE,ORCHR,V,17,17,1,9174185,30308,3/21/2023,E0E,N,Not Comp,0,0,online
230504SE,ORCHR,V,17,17,1,8912994,31906,5/3/2023,E0E,N,Not Comp,0,0,ASO Staff
241202SE,ORCHR,V,17,17,1,9652595,2139,12/2/2023,E0E,N,Not Comp,0,0,online
240125SE,ORCHR,V,17,17,1,8863529,30519,1/23/2024,E0E,N,Not Comp,0,0,online
230126SE,ORCHR,V,18,18,1,8943006,30363,1/25/2023,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,18,18,1,9206207,30605,3/2/2023,E0E,N,Not Comp,0,0,online
230323SE,ORCHR,V,18,18,1,9049938,30179,3/20/2023,E0E,N,Not Comp,0,0,online
241202SE,ORCHR,V,18,18,1,9652573,2139,12/2/2023,E0E,N,Not Comp,0,0,online
240125SE,ORCHR,V,18,18,1,9617850,30083,1/22/2024,E0E,N,Not Comp,0,0,online
230304SE,ORCHR,V,19,19,1,8707519,02492-3805,3/2/2023,E0E,N,Not Comp,0,0,online
