purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price
66.0,478,295,50,31548.0,13245,0.7197587218780568,0.02597543745245082,80.59893489838062
65.0,341,175,7,22165.0,13586,0.7382893163786545,0.018530594500597762,80.59893489838062
64.0,17,5,2,1088.0,13603,0.7392131290077165,0.0009238126290620585,80.59893489838062
63.0,8,4,3,504.0,13611,0.7396478643625692,0.0004347353548527334,80.59893489838062
62.0,138,78,56,8556.0,13749,0.747147049233779,0.007499184871209651,80.59893489838062
61.75,71,48,27,4384.25,13820,0.751005325508097,0.0038582762743180087,80.59893489838062
61.6,34,15,5,2094.4,13854,0.752852950766221,0.001847625258124117,80.59893489838062
61.2,9,2,2,550.8,13863,0.7533420280404304,0.000489077274209325,80.59893489838062
60.0,213,85,7,12780.0,14076,0.7649168568633844,0.011574828822954027,80.59893489838062
59.75,14,8,7,836.5,14090,0.7656776437343767,0.0007607868709922835,80.59893489838062
59.0,276,127,28,16284.0,14366,0.780676013476796,0.014998369742419302,80.59893489838062
58.65,38,17,4,2228.7,14404,0.7827410064123465,0.0020649929355504837,80.59893489838062
57.75,2,1,1,115.5,14406,0.7828496902510597,0.00010868383871318335,80.59893489838062
57.6,3,1,1,172.8,14409,0.7830127160091295,0.00016302575806977502,80.59893489838062
57.0,24,17,16,1368.0,14433,0.7843169220736876,0.0013042060645582002,80.59893489838062
55.0,579,231,9,31845.0,15012,0.8157808933811542,0.03146397130746658,80.59893489838062
53.9,6,3,3,323.4,15018,0.8161069448972937,0.00032605151613955004,80.59893489838062
53.5,270,147,42,14445.0,15288,0.8307792631235735,0.014672318226279752,80.59893489838062
53.0,46,33,6,2438.0,15334,0.8332789914139768,0.002499728290403217,80.59893489838062
51.5,9,5,5,463.5,15343,0.8337680686881861,0.000489077274209325,80.59893489838062
51.0,8,4,2,408.0,15351,0.8342028040430388,0.0004347353548527334,80.59893489838062
50.5,68,39,12,3434.0,15419,0.837898054559287,0.003695250516248234,80.59893489838062
50.4,18,10,6,907.1999999999999,15437,0.8388762091077057,0.00097815454841865,80.59893489838062
50.25,45,29,26,2261.25,15482,0.8413215954787523,0.002445386371046625,80.59893489838062
50.0,184,98,45,9200.0,15666,0.8513205086403651,0.009998913161612869,80.59893489838062
49.5,19,9,4,940.5,15685,0.8523530051081404,0.0010324964677752419,80.59893489838062
49.0,237,100,39,11629.5,15922,0.8652320399956527,0.012879034887512226,80.59893489838062
47.0,36,23,20,1692.0,15958,0.86718834909249,0.0019563090968373,80.59893489838062
46.75,6,3,3,280.5,15964,0.8675144006086295,0.00032605151613955004,80.59893489838062
46.0,99,52,34,4554.0,16063,0.8728942506249321,0.005379850016302576,80.59893489838062
45.5,4,3,2,182.0,16067,0.8731116183023584,0.0002173676774263667,80.59893489838062
45.0,36,18,18,1620.0,16103,0.8750679273991957,0.0019563090968373,80.59893489838062
44.0,26,13,12,1144.0,16129,0.8764808173024671,0.0014128899032713835,80.59893489838062
43.0,87,82,49,3741.0,16216,0.8812085642864906,0.004727746984023476,80.59893489838062
41.5,2,1,1,83.0,16218,0.8813172481252037,0.00010868383871318335,80.59893489838062
41.0,44,26,20,1804.0,16262,0.8837082925768938,0.0023910444516900336,80.59893489838062
39.0,525,291,39,20475.0,16787,0.9122378002391044,0.02852950766221063,80.59893489838062
38.5,2,1,1,77.0,16789,0.9123464840778176,0.00010868383871318335,80.59893489838062
36.0,27,11,8,972.0,16816,0.9138137159004456,0.0014672318226279751,80.59893489838062
35.25,18,7,6,634.5,16834,0.9147918704488642,0.00097815454841865,80.59893489838062
34.5,112,68,38,3864.0,16946,0.9208781654168026,0.006086294967938268,80.59893489838062
33.75,52,25,10,1755.0,16998,0.9237039452233453,0.002825779806542767,80.59893489838062
33.0,1131,616,48,37323.0,18129,0.9851646560156505,0.06146071079230518,80.59893489838062
32.5,42,16,13,1365.0,18171,0.9874470166286273,0.0022823606129768505,80.59893489838062
31.0,18,10,7,558.0,18189,0.988425171177046,0.00097815454841865,80.59893489838062
30.25,7,7,7,211.75,18196,0.9888055646125421,0.00038039343549614173,80.59893489838062
30.0,1,1,1,30.0,18197,0.9888599065318987,5.4341919356591676e-05,80.59893489838062
29.0,32,16,16,928.0,18229,0.9905988479513096,0.0017389414194109336,80.59893489838062
22.0,2,1,1,44.0,18231,0.9907075317900228,0.00010868383871318335,80.59893489838062
20.0,117,70,31,2340.0,18348,0.997065536354744,0.006358004564721226,80.59893489838062
16.0,29,28,12,464.0,18377,0.9986414520160852,0.0015759156613411585,80.59893489838062
14.0,1,1,1,14.0,18378,0.9986957939354418,5.4341919356591676e-05,80.59893489838062
10.0,24,12,1,240.0,18402,1.0,0.0013042060645582002,80.59893489838062
