purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
75.65,43,12,4,3252.95,14765,0.2077704604300349,0.0006050883710458178,58.92905972081504,28.26730241382105,0.4722450422574368
75.0,1333,613,16,99975.0,16098,0.22652819993245527,0.018757739502420354,58.92905972081504,28.26730241382105,0.4722450422574368
74.0,130,60,6,9620.0,16228,0.22835753686817517,0.0018293369357199145,58.92905972081504,28.26730241382105,0.4722450422574368
73.0,46,18,3,3358.0,16274,0.22900484070696836,0.0006473038387932005,58.92905972081504,28.26730241382105,0.4722450422574368
72.9,6,4,3,437.40000000000003,16280,0.22908927164246312,8.443093549476529e-05,58.92905972081504,28.26730241382105,0.4722450422574368
72.1,2,1,1,144.2,16282,0.22911741528762805,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
72.0,1221,642,42,87912.0,17503,0.24629911066081278,0.017181695373184733,58.92905972081504,28.26730241382105,0.4722450422574368
71.2,2,1,1,142.4,17505,0.2463272543059777,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
71.0,620,322,39,44020.0,18125,0.25505178430710346,0.008724530001125747,58.92905972081504,28.26730241382105,0.4722450422574368
70.0,597,291,27,41790.0,18722,0.2634526623888326,0.008400878081729145,58.92905972081504,28.26730241382105,0.4722450422574368
69.0,1921,877,18,132549.0,20643,0.29048463356973997,0.02703197118090735,58.92905972081504,28.26730241382105,0.4722450422574368
68.0,499,232,22,33936.0,21142,0.29750647303838795,0.007021839468647979,58.92905972081504,28.26730241382105,0.4722450422574368
67.0,725,398,31,48575.0,21867,0.3077085444106721,0.010202071372284138,58.92905972081504,28.26730241382105,0.4722450422574368
66.4,4,1,1,265.6,21871,0.30776483170100194,5.628729032984352e-05,58.92905972081504,28.26730241382105,0.4722450422574368
66.0,385,208,9,25410.0,22256,0.31318248339524934,0.005417651694247439,58.92905972081504,28.26730241382105,0.4722450422574368
65.5,3,3,1,196.5,22259,0.31322469886299675,4.2215467747382644e-05,58.92905972081504,28.26730241382105,0.4722450422574368
65.0,907,433,34,58955.0,23166,0.32598784194528874,0.012763143082292018,58.92905972081504,28.26730241382105,0.4722450422574368
64.0,785,370,49,50240.0,23951,0.33703422267252053,0.011046380727231792,58.92905972081504,28.26730241382105,0.4722450422574368
63.0,133,69,17,8379.0,24084,0.33890577507598785,0.0018715524034672972,58.92905972081504,28.26730241382105,0.4722450422574368
62.5,11,5,2,687.5,24095,0.3390605651243949,0.0001547900484070697,58.92905972081504,28.26730241382105,0.4722450422574368
62.0,989,426,19,61318.0,25084,0.3529775976584487,0.013917032534053811,58.92905972081504,28.26730241382105,0.4722450422574368
61.6,44,24,5,2710.4,25128,0.353596757852077,0.0006191601936282788,58.92905972081504,28.26730241382105,0.4722450422574368
61.2,17,6,2,1040.4,25145,0.35383597883597884,0.00023922098390183495,58.92905972081504,28.26730241382105,0.4722450422574368
61.0,1120,605,29,68320.0,26265,0.36959642012833505,0.015760441292356184,58.92905972081504,28.26730241382105,0.4722450422574368
60.8,4,1,1,243.2,26269,0.36965270741866485,5.628729032984352e-05,58.92905972081504,28.26730241382105,0.4722450422574368
60.0,840,370,18,50410.0,27109,0.381473038387932,0.01182033096926714,58.92905972081504,28.26730241382105,0.4722450422574368
