purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price
66.0,539,332,50,35574.0,10474,0.24038924973032522,0.01237061348144408,49.14709554520208
64.0,36,17,14,2304.0,10510,0.24121548736544948,0.00082623763512428,49.14709554520208
62.0,125,70,54,7750.0,10635,0.24408436804296435,0.002868880677514861,49.14709554520208
61.75,71,48,27,4384.25,10706,0.2457138922677928,0.0016295242248284408,49.14709554520208
60.8,10,6,5,608.0,10716,0.245943402721994,0.00022951045420118886,49.14709554520208
60.0,1090,609,53,65400.0,11806,0.2709600422299236,0.025016639507929588,49.14709554520208
59.75,14,8,7,836.5,11820,0.27128135686580523,0.0003213146358816644,49.14709554520208
59.0,72,48,25,4248.0,11892,0.2729338321360538,0.00165247527024856,49.14709554520208
57.75,117,67,40,6756.75,12009,0.2756191044502077,0.0026852723141539097,49.14709554520208
57.0,150,100,29,8550.0,12159,0.2790617612632255,0.003442656813017833,49.14709554520208
56.8,5,3,3,284.0,12164,0.27917651649032615,0.00011475522710059443,49.14709554520208
56.0,931,520,50,52158.0,13095,0.3005439397764568,0.02136742328613068,49.14709554520208
55.0,100,53,40,5500.0,13195,0.3028390443184687,0.0022951045420118886,49.14709554520208
54.5,145,83,11,7902.5,13340,0.3061669459043859,0.0033279015859172386,49.14709554520208
54.0,2,1,1,108.0,13342,0.3062128479952262,4.590209084023777e-05,49.14709554520208
53.6,3,2,2,160.8,13345,0.30628170113148656,6.885313626035666e-05,49.14709554520208
53.5,496,271,49,26536.0,13841,0.3176654196598655,0.011383718528378968,49.14709554520208
53.0,104,61,10,5512.0,13945,0.32005232838355785,0.0023869087236923644,49.14709554520208
52.0,264,143,80,13728.0,14209,0.3261114043744693,0.006059075990911386,49.14709554520208
51.5,110,56,39,5665.0,14319,0.3286360193706823,0.0025246149962130774,49.14709554520208
51.25,192,110,29,9840.0,14511,0.33304262009134517,0.004406600720662826,49.14709554520208
50.5,101,62,14,5100.5,14612,0.33536067567877714,0.0023180555874320074,49.14709554520208
50.25,45,29,26,2261.25,14657,0.3363934727226825,0.0010327970439053499,49.14709554520208
50.0,429,243,49,21450.0,15086,0.34623947120791354,0.009845998485231003,49.14709554520208
49.5,19,9,4,940.5,15105,0.34667554107089577,0.0004360698629822588,49.14709554520208
49.25,50,27,20,2462.5,15155,0.3478230933419017,0.0011475522710059443,49.14709554520208
49.0,513,278,81,25153.5,15668,0.3595969796424227,0.011773886300520989,49.14709554520208
48.8,9,5,2,439.2,15677,0.35980353905120377,0.00020655940878107,49.14709554520208
48.5,341,193,30,16538.5,16018,0.3676298455394643,0.00782630648826054,49.14709554520208
47.0,2867,1534,78,134730.0,18885,0.4334304927589452,0.06580064721948085,49.14709554520208
46.25,386,203,34,17852.5,19271,0.4422895962911111,0.00885910353216589,49.14709554520208
46.0,152,92,47,6992.0,19423,0.4457781551949691,0.0034885589038580705,49.14709554520208
45.0,2653,1392,70,119385.0,22076,0.5066672786945445,0.060889123499575405,49.14709554520208
44.0,540,313,91,23716.0,22616,0.5190608432214088,0.012393564526864199,49.14709554520208
43.25,2,1,1,86.5,22618,0.519106745312249,4.590209084023777e-05,49.14709554520208
43.2,17,10,8,734.4000000000001,22635,0.5194969130843909,0.0003901677721420211,49.14709554520208
43.0,281,231,52,12083.0,22916,0.5259461568474444,0.006449243763053407,49.14709554520208
42.0,658,427,71,27636.0,23574,0.5410479447338826,0.015101787886438227,49.14709554520208
41.0,281,185,36,11521.0,23855,0.5474971884969361,0.006449243763053407,49.14709554520208
40.75,68,56,37,2771.0,23923,0.5490578595855041,0.0015606710885680843,49.14709554520208
40.0,327,231,51,13080.0,24250,0.556562851437883,0.007504991852378876,49.14709554520208
39.5,128,77,15,5056.0,24378,0.5595005852516582,0.0029377338137752174,49.14709554520208
39.0,219,149,51,8541.0,24597,0.5645268641986643,0.005026278947006036,49.14709554520208
38.5,4,1,1,154.0,24601,0.5646186683803447,9.180418168047555e-05,49.14709554520208
