purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
88.0,248,131,12,21824.0,6837,0.1659143855562027,0.006018248883711901,63.06850854203066,25.918695157848106,0.4077477218794107
87.55,19,7,2,1663.45,6856,0.16637546107551932,0.00046107551931663757,63.06850854203066,25.918695157848106,0.4077477218794107
87.0,16,6,2,1392.0,6872,0.16676373519704912,0.00038827412152980003,63.06850854203066,25.918695157848106,0.4077477218794107
86.0,47,22,14,4042.0,6919,0.1679042904290429,0.0011405552319937876,63.06850854203066,25.918695157848106,0.4077477218794107
85.0,391,168,11,33235.0,7310,0.1773927392739274,0.009488448844884489,63.06850854203066,25.918695157848106,0.4077477218794107
84.0,25,14,3,2100.0,7335,0.1779994175888177,0.0006066783148903125,63.06850854203066,25.918695157848106,0.4077477218794107
83.0,307,156,22,25481.0,7642,0.18544942729567074,0.007450009706853038,63.06850854203066,25.918695157848106,0.4077477218794107
82.4,3,2,2,247.20000000000002,7645,0.18552222869345758,7.280139778683751e-05,63.06850854203066,25.918695157848106,0.4077477218794107
82.0,114,66,17,9348.0,7759,0.1882886818093574,0.002766453115899825,63.06850854203066,25.918695157848106,0.4077477218794107
81.0,2,1,1,162.0,7761,0.18833721607454862,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
80.0,148,78,17,11840.0,7909,0.19192875169869927,0.0035915356241506503,63.06850854203066,25.918695157848106,0.4077477218794107
79.0,286,159,11,22594.0,8195,0.19886915162104446,0.006940399922345176,63.06850854203066,25.918695157848106,0.4077477218794107
78.0,537,279,38,41886.0,8732,0.21190060182488837,0.013031450203843914,63.06850854203066,25.918695157848106,0.4077477218794107
77.0,215,106,35,16555.0,8947,0.21711803533294505,0.005217433508056688,63.06850854203066,25.918695157848106,0.4077477218794107
76.0,362,180,33,27512.0,9309,0.22590273733255678,0.008784701999611726,63.06850854203066,25.918695157848106,0.4077477218794107
75.65,43,12,4,3252.95,9352,0.22694622403416811,0.0010434867016113375,63.06850854203066,25.918695157848106,0.4077477218794107
75.0,893,422,9,66975.0,10245,0.24861677344205008,0.021670549407881965,63.06850854203066,25.918695157848106,0.4077477218794107
74.0,82,36,4,6068.0,10327,0.2506066783148903,0.0019899048728402252,63.06850854203066,25.918695157848106,0.4077477218794107
73.0,44,17,3,3212.0,10371,0.25167443214909724,0.00106775383420695,63.06850854203066,25.918695157848106,0.4077477218794107
72.9,2,2,1,145.8,10373,0.2517229664142885,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
72.1,2,1,1,144.2,10375,0.25177150067947973,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
72.0,752,403,38,54144.0,11127,0.2700203843913803,0.0182488837119006,63.06850854203066,25.918695157848106,0.4077477218794107
